日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-02,4722,國精化,4990,"5,222","936,293,075",187.50,193.00,182.50,186.00,107.51,-472,0,-5
2025-12-31,4722,國精化,5374,"6,140","998,263,752",184.00,189.00,180.00,187.50,108.38,-18,-1,-21
2025-12-30,4722,國精化,2949,"3,700","534,270,551",184.00,184.00,178.50,183.00,105.78,230,0,5
2025-12-29,4722,國精化,3935,"5,365","720,087,780",186.50,187.00,178.00,186.00,107.51,-47,20,1
2025-12-26,4722,國精化,3413,"6,962","634,930,272",187.00,190.00,182.50,185.00,106.94,-278,24,36
2025-12-24,4722,國精化,7262,"32,330","1,368,025,700",192.00,194.00,184.00,185.50,107.23,-785,40,-6
2025-12-23,4722,國精化,11827,"19,985","2,220,551,019",178.50,194.00,177.00,188.50,108.96,163,737,13
2025-12-22,4722,國精化,9511,"16,999","1,717,207,071",181.50,186.50,175.50,178.00,102.89,-271,-1,-105
2025-12-19,4722,國精化,7053,"5,772","1,201,465,302",160.00,174.50,159.50,174.50,100.87,2221,0,36
2025-12-18,4722,國精化,2525,"2,753","410,274,129",160.00,167.00,159.00,159.00,91.91,-306,0,0
2025-12-17,4722,國精化,2990,"2,109","489,097,500",168.50,168.50,160.50,162.50,93.93,-693,-1,4
2025-12-16,4722,國精化,4400,"8,552","737,362,064",171.00,173.50,162.50,166.50,96.24,-246,0,0
2025-12-15,4722,國精化,6710,"9,202","1,154,452,010",165.50,177.00,163.50,171.00,98.84,-451,0,35
2025-12-12,4722,國精化,5724,"10,742","946,969,209",159.50,172.00,159.50,169.50,97.98,4,-1,-1
2025-12-11,4722,國精化,3378,"3,510","536,731,339",152.00,164.00,152.00,157.50,91.04,-243,-2,-2
2025-12-10,4722,國精化,1566,"1,596","237,112,646",154.00,155.00,149.50,151.50,87.57,182,-1,19
2025-12-09,4722,國精化,1287,"1,883","197,993,366",156.50,157.00,152.00,153.50,88.73,84,-1,0
2025-12-08,4722,國精化,1583,"1,512","244,305,005",154.50,156.50,151.50,156.50,90.46,186,-1,2
2025-12-05,4722,國精化,3636,"4,626","574,524,604",167.00,167.00,153.00,155.50,89.88,70,0,5
2025-12-04,4722,國精化,1861,"1,681","307,890,590",167.50,168.50,162.50,165.00,95.38,92,0,1
2025-12-03,4722,國精化,2346,"2,169","394,539,413",168.00,172.50,165.00,166.50,96.24,-216,0,1
2025-12-02,4722,國精化,3009,"5,588","500,797,068",169.50,171.00,161.00,165.50,95.66,137,0,4
2025-12-01,4722,國精化,6075,"5,016","1,038,881,947",179.00,179.50,167.50,169.00,97.69,-1443,0,-21
2025-11-28,4722,國精化,6463,"6,227","1,136,032,506",172.00,183.00,168.50,183.00,105.78,-826,0,-35
2025-11-27,4722,國精化,5354,"4,813","896,163,841",159.00,173.50,157.00,171.00,98.84,-308,0,-8
2025-11-26,4722,國精化,6120,"4,298","986,262,927",153.50,166.00,152.50,158.00,91.33,-951,0,13
2025-11-25,4722,國精化,1647,"1,821","250,013,752",154.50,157.50,148.00,151.00,87.28,-155,0,-2
2025-11-24,4722,國精化,1231,"1,309","184,281,007",151.50,152.50,148.00,148.50,85.84,-27,0,1
2025-11-21,4722,國精化,3608,"2,972","544,245,519",152.00,158.50,144.50,149.50,86.42,527,-1,0
2025-11-20,4722,國精化,3712,"3,426","593,969,923",163.00,163.50,153.00,160.50,92.77,-475,0,21
2025-11-19,4722,國精化,1960,"1,855","289,766,069",150.00,150.50,144.50,149.00,86.13,116,-1,4
2025-11-18,4722,國精化,3222,"2,857","491,517,507",158.00,158.50,149.00,149.50,86.42,1390,0,-27
2025-11-17,4722,國精化,2701,"2,246","440,521,520",164.00,168.50,158.50,159.50,92.20,274,0,-4
2025-11-14,4722,國精化,3201,"3,181","522,668,030",166.00,168.00,159.50,161.50,93.35,-241,-1,14
2025-11-13,4722,國精化,4111,"3,441","708,066,282",175.50,178.50,167.00,172.00,99.42,230,0,-8
2025-11-12,4722,國精化,8436,"7,589","1,495,753,482",173.50,183.50,172.00,176.00,101.73,-1517,26,13
2025-11-11,4722,國精化,7674,"5,487","1,324,621,927",163.50,177.00,163.50,169.50,97.98,-25,0,-8
2025-11-10,4722,國精化,3436,"3,958","563,832,061",171.50,171.50,160.00,161.00,93.06,798,0,-133
2025-11-07,4722,國精化,1404,"1,976","235,895,206",169.50,170.50,165.00,168.50,97.40,188,0,2
2025-11-06,4722,國精化,1537,"2,949","264,172,505",173.00,178.00,168.50,170.50,115.20,-24,0,-3
2025-11-05,4722,國精化,3389,"3,443","568,362,095",170.00,172.50,163.50,171.50,115.88,162,0,-4
2025-11-04,4722,國精化,2590,"2,210","459,213,970",181.50,183.00,172.00,175.50,118.58,-27,-1,10
2025-11-03,4722,國精化,1675,"2,128","302,530,580",180.00,183.50,177.00,181.50,122.64,-153,-1,2
2025-10-31,4722,國精化,3092,"3,151","559,289,082",177.50,185.00,173.00,181.00,122.30,-106,15,0
2025-10-30,4722,國精化,2841,"5,283","506,630,515",181.00,183.50,174.50,174.50,117.91,78,0,1
2025-10-29,4722,國精化,7525,"7,169","1,394,291,240",180.00,193.50,178.50,180.50,121.96,-1655,0,-11
2025-10-28,4722,國精化,4458,"6,143","781,549,480",180.50,183.50,170.00,176.50,119.26,1105,0,-114
2025-10-27,4722,國精化,6422,"4,978","1,151,454,486",179.00,184.00,173.00,180.50,121.96,59,59,22
2025-10-23,4722,國精化,7753,"6,821","1,419,520,814",195.50,197.00,176.50,176.50,119.26,-407,54,-47
2025-10-22,4722,國精化,14318,"10,479","2,869,526,587",205.50,216.50,190.50,196.00,132.43,-2022,53,-38
2025-10-21,4722,國精化,745,662,"155,057,863",208.00,211.00,205.00,208.00,140.54,7,52,-63
2025-10-20,4722,國精化,476,453,"97,071,096",204.50,208.00,200.00,208.00,140.54,-74,54,-25
2025-10-17,4722,國精化,422,383,"85,353,945",200.50,204.00,199.00,204.00,137.84,-81,0,-1
2025-10-16,4722,國精化,420,417,"86,299,599",205.00,207.50,202.00,204.00,137.84,36,0,-5
2025-10-15,4722,國精化,589,557,"116,438,899",195.50,202.00,191.00,201.00,135.81,67,0,22
2025-10-14,4722,國精化,1509,"1,252","296,452,267",207.50,207.50,191.00,192.00,129.73,20,0,172
2025-10-13,4722,國精化,919,819,"188,288,070",203.00,210.00,203.00,204.00,137.84,61,0,-8
2025-10-09,4722,國精化,1221,969,"258,062,187",212.50,216.50,206.50,214.00,144.59,244,0,30
