日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,3362,先進光,2039.0,"1,546","220,605,942",101.00,110.00,101.00,110.00,,225,0,67
2026-01-15,3362,先進光,571.0,777,"57,293,319",101.50,101.50,99.40,100.00,,-105,0,0
2026-01-14,3362,先進光,905.0,910,"91,822,901",101.00,103.00,99.20,101.50,,-146,0,0
2026-01-13,3362,先進光,3681.0,"5,033","376,604,236",107.00,108.00,99.00,101.00,,-858,0,-9
2026-01-12,3362,先進光,2014.0,"1,812","203,877,360",94.30,103.00,94.30,103.00,,404,0,17
2026-01-09,3362,先進光,632.0,"1,043","58,966,115",92.40,95.40,89.40,94.00,,210,0,1
2026-01-08,3362,先進光,697.0,"1,393","64,048,337",94.90,94.90,91.00,91.80,,-336,0,-1
2026-01-07,3362,先進光,325.0,"1,524","30,579,380",93.70,94.50,93.00,94.10,,52,0,-1
2026-01-06,3362,先進光,515.0,"2,018","48,035,798",92.90,94.10,92.00,93.70,,162,0,2
2026-01-05,3362,先進光,1052.0,"1,743","98,937,916",95.10,96.80,92.50,92.80,,-8,0,-3
2026-01-02,3362,先進光,335.0,"1,078","31,269,226",93.20,94.20,92.70,93.10,,16,0,0
2025-12-31,3362,先進光,588.0,"1,445","55,391,184",95.90,96.60,92.90,93.20,,-239,0,-2
2025-12-30,3362,先進光,563.0,"1,714","53,223,500",94.20,96.60,91.80,96.50,,80,0,-1
2025-12-29,3362,先進光,674.0,"1,301","63,980,350",91.90,96.60,91.80,94.20,,228,0,2
2025-12-26,3362,先進光,451.0,946,"41,385,086",92.40,92.70,90.50,92.30,,36,0,2
2025-12-24,3362,先進光,219.0,461,"20,277,755",92.40,93.00,91.70,92.30,,30,0,0
2025-12-23,3362,先進光,445.0,"1,528","41,056,152",94.50,94.50,91.30,91.60,,-120,0,0
2025-12-22,3362,先進光,524.0,"1,699","49,339,941",93.70,96.10,92.90,93.30,,76,0,-4
2025-12-19,3362,先進光,231.0,416,"21,167,435",91.40,92.40,90.90,92.40,,69,0,0
2025-12-18,3362,先進光,260.0,453,"23,668,976",91.80,91.80,90.40,90.80,,-52,0,-3
2025-12-17,3362,先進光,424.0,674,"39,334,048",91.40,94.00,91.30,92.20,,184,0,1
2025-12-16,3362,先進光,499.0,585,"45,008,670",91.30,91.90,89.10,90.20,,-158,0,-2
2025-12-15,3362,先進光,290.0,495,"26,502,315",92.00,92.50,90.10,91.80,,31,0,0
2025-12-12,3362,先進光,654.0,"1,105","61,263,152",92.00,96.00,91.10,92.90,,121,0,1
2025-12-11,3362,先進光,384.0,404,"34,985,429",90.80,93.00,89.80,91.10,,-40,0,0
2025-12-10,3362,先進光,350.0,"1,209","31,914,573",91.80,93.00,90.00,90.10,,-103,0,-1
2025-12-09,3362,先進光,166.0,347,"15,257,755",91.70,92.00,90.60,91.80,,58,0,0
2025-12-08,3362,先進光,245.0,314,"22,279,013",91.80,91.80,89.80,90.80,,64,0,0
2025-12-05,3362,先進光,442.0,947,"40,237,965",94.70,94.70,89.20,90.90,,-203,0,-2
2025-12-04,3362,先進光,350.0,"1,335","33,203,166",93.70,96.30,93.50,93.50,,4,0,0
2025-12-03,3362,先進光,218.0,576,"20,304,341",92.10,93.80,92.10,92.90,,68,0,0
2025-12-02,3362,先進光,182.0,265,"16,661,924",91.90,92.00,90.60,91.70,,64,0,0
2025-12-01,3362,先進光,152.0,276,"13,911,211",93.50,93.50,90.80,90.80,,-22,0,-2
2025-11-28,3362,先進光,194.0,962,"18,048,385",92.50,93.90,91.90,92.50,,26,0,1
2025-11-27,3362,先進光,255.0,756,"23,529,782",92.10,93.40,91.10,92.80,,37,0,0
2025-11-26,3362,先進光,403.0,787,"36,888,565",89.70,92.90,89.70,91.40,,72,0,1
2025-11-25,3362,先進光,306.0,"1,034","27,789,594",89.80,92.00,88.90,89.80,,-1,0,1
2025-11-24,3362,先進光,358.0,404,"31,999,960",89.60,89.80,88.40,89.70,,42,0,0
2025-11-21,3362,先進光,427.0,"1,344","37,696,769",89.40,89.50,87.00,87.50,,-2,0,-6
2025-11-20,3362,先進光,363.0,645,"32,832,988",89.00,91.30,89.00,90.40,,193,0,0
